   0.4261608      0.3796954E-01
   0.4172639      0.3822831E-01
   0.4083697      0.3847184E-01
   0.3994784      0.3869966E-01
   0.3905901      0.3891129E-01
   0.3817049      0.3910619E-01
   0.3728232      0.3928384E-01
   0.3639450      0.3944368E-01
   0.3550706      0.3958511E-01
   0.3462002      0.3970753E-01
   0.3373340      0.3981030E-01
   0.3284724      0.3989274E-01
   0.3196156      0.3995414E-01
   0.3107639      0.3999377E-01
   0.3019176      0.4001086E-01
   0.2930772      0.4000458E-01
   0.2842430      0.3997408E-01
   0.2754155      0.3991845E-01
   0.2665951      0.3983672E-01
   0.2577824      0.3972790E-01
   0.2489781      0.3959089E-01
   0.2401827      0.3942456E-01
   0.2313970      0.3922768E-01
   0.2226219      0.3899897E-01
   0.2138583      0.3873702E-01
   0.2051073      0.3844035E-01
   0.1963700      0.3810735E-01
   0.1876480      0.3773629E-01
   0.1789427      0.3732530E-01
   0.1702561      0.3687234E-01
   0.1615904      0.3637518E-01
   0.1529481      0.3583142E-01
   0.1443322      0.3523838E-01
   0.1357465      0.3459315E-01
   0.1271953      0.3389248E-01
   0.1186841      0.3313282E-01
   0.1102198      0.3231022E-01
   0.1018110      0.3142033E-01
   0.9346931E-01  0.3045841E-01
   0.8520996E-01  0.2941941E-01
   0.7705450E-01  0.2829824E-01
   0.6903386E-01  0.2709030E-01
   0.6119379E-01  0.2579278E-01
   0.5360204E-01  0.2440701E-01
   0.4635551E-01  0.2294203E-01
   0.3958032E-01  0.2141885E-01
   0.3341337E-01  0.1987167E-01
   0.2796240E-01  0.1834220E-01
   0.2326660E-01  0.1686758E-01
   0.1928987E-01  0.1547062E-01
   0.1594666E-01  0.1415802E-01
   0.1313375E-01  0.1292428E-01
   0.1075485E-01  0.1175793E-01
   0.8730674E-02  0.1064607E-01
   0.6998979E-02  0.9575895E-02
   0.5512676E-02  0.8535570E-02
   0.4237316E-02  0.7514583E-02
   0.3148655E-02  0.6503884E-02
   0.2231003E-02  0.5496347E-02
   0.1475243E-02  0.4486828E-02
   0.8778400E-03  0.3474272E-02
   0.4376091E-03  0.2462191E-02
   0.1517619E-03  0.1455356E-02
   0.1625877E-04  0.4767735E-03
   0.1625877E-04 -0.4767735E-03
   0.1517619E-03 -0.1455356E-02
   0.4376091E-03 -0.2462191E-02
   0.8778400E-03 -0.3474272E-02
   0.1475243E-02 -0.4486828E-02
   0.2231003E-02 -0.5496347E-02
   0.3148655E-02 -0.6503884E-02
   0.4237316E-02 -0.7514583E-02
   0.5512676E-02 -0.8535570E-02
   0.6998979E-02 -0.9575895E-02
   0.8730674E-02 -0.1064607E-01
   0.1075485E-01 -0.1175793E-01
   0.1313375E-01 -0.1292428E-01
   0.1594666E-01 -0.1415802E-01
   0.1928987E-01 -0.1547062E-01
   0.2326660E-01 -0.1686758E-01
   0.2796240E-01 -0.1834220E-01
   0.3341337E-01 -0.1987167E-01
   0.3958032E-01 -0.2141885E-01
   0.4635551E-01 -0.2294203E-01
   0.5360204E-01 -0.2440701E-01
   0.6119379E-01 -0.2579278E-01
   0.6903386E-01 -0.2709030E-01
   0.7705450E-01 -0.2829824E-01
   0.8520996E-01 -0.2941941E-01
   0.9346931E-01 -0.3045841E-01
   0.1018110     -0.3142033E-01
   0.1102198     -0.3231022E-01
   0.1186841     -0.3313282E-01
   0.1271953     -0.3389248E-01
   0.1357465     -0.3459315E-01
   0.1443322     -0.3523838E-01
   0.1529481     -0.3583142E-01
   0.1615904     -0.3637518E-01
   0.1702561     -0.3687234E-01
   0.1789427     -0.3732530E-01
   0.1876480     -0.3773629E-01
   0.1963700     -0.3810735E-01
   0.2051073     -0.3844035E-01
   0.2138583     -0.3873702E-01
   0.2226219     -0.3899897E-01
   0.2313970     -0.3922768E-01
   0.2401827     -0.3942456E-01
   0.2489781     -0.3959089E-01
   0.2577824     -0.3972790E-01
   0.2665951     -0.3983672E-01
   0.2754155     -0.3991845E-01
   0.2842430     -0.3997408E-01
   0.2930772     -0.4000458E-01
   0.3019176     -0.4001086E-01
   0.3107639     -0.3999377E-01
   0.3196156     -0.3995414E-01
   0.3284724     -0.3989274E-01
   0.3373340     -0.3981030E-01
   0.3462002     -0.3970753E-01
   0.3550706     -0.3958511E-01
   0.3639450     -0.3944368E-01
   0.3728232     -0.3928384E-01
   0.3817049     -0.3910619E-01
   0.3905901     -0.3891129E-01
   0.3994784     -0.3869966E-01
   0.4083697     -0.3847184E-01
   0.4172639     -0.3822831E-01
   0.4261608     -0.3796954E-01
   0.4350602     -0.3769599E-01
   0.4439620     -0.3740809E-01
   0.4528662     -0.3710627E-01
   0.4617725     -0.3679092E-01
   0.4706808     -0.3646242E-01
   0.4795911     -0.3612115E-01
   0.4885032     -0.3576746E-01
   0.4974171     -0.3540169E-01
   0.5063326     -0.3502416E-01
   0.5152496     -0.3463519E-01
   0.5241681     -0.3423507E-01
   0.5330879     -0.3382409E-01
   0.5420090     -0.3340252E-01
   0.5509313     -0.3297063E-01
   0.5598548     -0.3252866E-01
   0.5687792     -0.3207686E-01
   0.5777047     -0.3161544E-01
   0.5866310     -0.3114463E-01
   0.5955582     -0.3066463E-01
   0.6044862     -0.3017564E-01
   0.6134148     -0.2967784E-01
   0.6223440     -0.2917140E-01
   0.6312739     -0.2865649E-01
   0.6402042     -0.2813327E-01
   0.6491349     -0.2760187E-01
   0.6580661     -0.2706245E-01
   0.6669975     -0.2651512E-01
   0.6759292     -0.2595999E-01
   0.6848611     -0.2539719E-01
   0.6937931     -0.2482681E-01
   0.7027252     -0.2424895E-01
   0.7116573     -0.2366367E-01
   0.7205894     -0.2307107E-01
   0.7295214     -0.2247121E-01
   0.7384532     -0.2186413E-01
   0.7473849     -0.2124990E-01
   0.7563162     -0.2062856E-01
   0.7652472     -0.2000013E-01
   0.7741779     -0.1936465E-01
   0.7831081     -0.1872213E-01
   0.7920378     -0.1807258E-01
   0.8009670     -0.1741601E-01
   0.8098956     -0.1675240E-01
   0.8188235     -0.1608175E-01
   0.8277506     -0.1540404E-01
   0.8366770     -0.1471924E-01
   0.8456026     -0.1402731E-01
   0.8545272     -0.1332821E-01
   0.8634509     -0.1262190E-01
   0.8723736     -0.1190831E-01
   0.8812951     -0.1118739E-01
   0.8902153     -0.1045907E-01
   0.8991339     -0.9723307E-02
   0.9080503     -0.8980051E-02
   0.9169630     -0.8229336E-02
   0.9258687     -0.7471351E-02
   0.9347593     -0.6706701E-02
   0.9436158     -0.5936963E-02
   0.9523930     -0.5166092E-02
   0.9609926     -0.4403003E-02
   0.9692133     -0.3665743E-02
   0.9767472     -0.2985605E-02
   0.9832683     -0.2384421E-02
   0.9886809     -0.1905954E-02
   0.9931266     -0.1437130E-02
   0.9969685     -0.1235205E-02
    1.000000       0.000000    
