   0.2490922      0.3959285E-01
   0.2376690      0.3937142E-01
   0.2262625      0.3909784E-01
   0.2148747      0.3876917E-01
   0.2035080      0.3838220E-01
   0.1921649      0.3793340E-01
   0.1808488      0.3741888E-01
   0.1695634      0.3683429E-01
   0.1583136      0.3617482E-01
   0.1471052      0.3543502E-01
   0.1359456      0.3460876E-01
   0.1248442      0.3368907E-01
   0.1138134      0.3266803E-01
   0.1028699      0.3153661E-01
   0.9203703E-01  0.3028469E-01
   0.8134929E-01  0.2890121E-01
   0.7086021E-01  0.2737532E-01
   0.6065742E-01  0.2569931E-01
   0.5088649E-01  0.2387578E-01
   0.4177456E-01  0.2193045E-01
   0.3361275E-01  0.1992449E-01
   0.2664756E-01  0.1794571E-01
   0.2094400E-01  0.1607077E-01
   0.1637532E-01  0.1433474E-01
   0.1272538E-01  0.1273305E-01
   0.9785625E-02  0.1124146E-01
   0.7394092E-02  0.9831765E-02
   0.5434845E-02  0.8477150E-02
   0.3829618E-02  0.7154324E-02
   0.2529252E-02  0.5844329E-02
   0.1506832E-02  0.4533799E-02
   0.7519314E-03  0.3218562E-02
   0.2610183E-03  0.1905270E-02
   0.2753598E-04  0.6206383E-03
   0.2753598E-04 -0.6206383E-03
   0.2610183E-03 -0.1905270E-02
   0.7519314E-03 -0.3218562E-02
   0.1506832E-02 -0.4533799E-02
   0.2529252E-02 -0.5844329E-02
   0.3829618E-02 -0.7154324E-02
   0.5434845E-02 -0.8477150E-02
   0.7394092E-02 -0.9831765E-02
   0.9785625E-02 -0.1124146E-01
   0.1272538E-01 -0.1273305E-01
   0.1637532E-01 -0.1433474E-01
   0.2094400E-01 -0.1607077E-01
   0.2664756E-01 -0.1794571E-01
   0.3361275E-01 -0.1992449E-01
   0.4177456E-01 -0.2193045E-01
   0.5088649E-01 -0.2387578E-01
   0.6065742E-01 -0.2569931E-01
   0.7086021E-01 -0.2737532E-01
   0.8134929E-01 -0.2890121E-01
   0.9203703E-01 -0.3028469E-01
   0.1028699     -0.3153661E-01
   0.1138134     -0.3266803E-01
   0.1248442     -0.3368907E-01
   0.1359456     -0.3460876E-01
   0.1471052     -0.3543502E-01
   0.1583136     -0.3617482E-01
   0.1695634     -0.3683429E-01
   0.1808488     -0.3741888E-01
   0.1921649     -0.3793340E-01
   0.2035080     -0.3838220E-01
   0.2148747     -0.3876917E-01
   0.2262625     -0.3909784E-01
   0.2376690     -0.3937142E-01
   0.2490922     -0.3959285E-01
   0.2605307     -0.3976482E-01
   0.2719828     -0.3988981E-01
   0.2834473     -0.3997011E-01
   0.2949232     -0.4000787E-01
   0.3064094     -0.4000505E-01
   0.3179052     -0.3996352E-01
   0.3294097     -0.3988500E-01
   0.3409222     -0.3977111E-01
   0.3524422     -0.3962339E-01
   0.3639691     -0.3944327E-01
   0.3755024     -0.3923210E-01
   0.3870415     -0.3899115E-01
   0.3985862     -0.3872164E-01
   0.4101360     -0.3842471E-01
   0.4216906     -0.3810142E-01
   0.4332495     -0.3775282E-01
   0.4448127     -0.3737985E-01
   0.4563796     -0.3698345E-01
   0.4679501     -0.3656448E-01
   0.4795240     -0.3612377E-01
   0.4911009     -0.3566209E-01
   0.5026807     -0.3518019E-01
   0.5142632     -0.3467876E-01
   0.5258481     -0.3415847E-01
   0.5374353     -0.3361995E-01
   0.5490247     -0.3306377E-01
   0.5606159     -0.3249051E-01
   0.5722088     -0.3190068E-01
   0.5838034     -0.3129477E-01
   0.5953994     -0.3067325E-01
   0.6069967     -0.3003655E-01
   0.6185951     -0.2938506E-01
   0.6301945     -0.2871917E-01
   0.6417948     -0.2803921E-01
   0.6533958     -0.2734552E-01
   0.6649974     -0.2663837E-01
   0.6765994     -0.2591803E-01
   0.6882018     -0.2518475E-01
   0.6998043     -0.2443874E-01
   0.7114069     -0.2368019E-01
   0.7230094     -0.2290926E-01
   0.7346118     -0.2212611E-01
   0.7462138     -0.2133084E-01
   0.7578154     -0.2052357E-01
   0.7694164     -0.1970434E-01
   0.7810168     -0.1887323E-01
   0.7926163     -0.1803026E-01
   0.8042149     -0.1717543E-01
   0.8158124     -0.1630873E-01
   0.8274088     -0.1543012E-01
   0.8390038     -0.1453955E-01
   0.8505974     -0.1363694E-01
   0.8621895     -0.1272219E-01
   0.8737797     -0.1179517E-01
   0.8853681     -0.1085577E-01
   0.8969540     -0.9903851E-02
   0.9085364     -0.8939306E-02
   0.9201123     -0.7962198E-02
   0.9316721     -0.6973125E-02
   0.9431869     -0.5974425E-02
   0.9545681     -0.4973796E-02
   0.9655704     -0.3993592E-02
   0.9756576     -0.3084221E-02
   0.9841259     -0.2306407E-02
   0.9907524     -0.1695536E-02
   0.9960329     -0.1292761E-02
    1.000000       0.000000    
